Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
15,1673590194201,13/01/2023 06:09:54,1673590195408,-8,12/01/2023 22:09:55,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,101,3,2,Screen 1,Zone8,content_web_audio,3.899999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj21_f_pite_125.wav,Babble_180.wav,i,1,,1-B,noise,subj21,f,pite,125
16,1673590194201,13/01/2023 06:09:54,1673590195409,-8,12/01/2023 22:09:55,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,101,3,2,Screen 1,Zone7,content_web_audio,4.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj21_f_pite_125.wav,Babble_180.wav,i,1,,1-B,noise,subj21,f,pite,125
17,1673590197665,13/01/2023 06:09:57,1673590198989,-8,12/01/2023 22:09:58,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,101,3,2,Screen 1,Zone4,response_button_text,3582,,,i,1,1,0,0,,,,,1,Trial (Noise),i_subj21_f_pite_125.wav,Babble_180.wav,i,1,,1-B,noise,subj21,f,pite,125
18,1673590197964,13/01/2023 06:09:57,1673590199331,-8,12/01/2023 22:09:59,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,22,4,1,Screen 2,fixation,fixation,350.66200000000026,,,,,0,1,0,,,,,1,Trial (Noise),a_subj41_f_saco_105.wav,Babble_045.wav,a,1,,1-B,noise,subj41,f,saco,105
19,1673590198195,13/01/2023 06:09:58,1673590199392,-8,12/01/2023 22:09:59,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,22,4,2,Screen 1,Zone6,content_web_audio,3.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj41_f_saco_105.wav,Babble_045.wav,a,1,,1-B,noise,subj41,f,saco,105
20,1673590198195,13/01/2023 06:09:58,1673590199393,-8,12/01/2023 22:09:59,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,22,4,2,Screen 1,Zone8,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj41_f_saco_105.wav,Babble_045.wav,a,1,,1-B,noise,subj41,f,saco,105
21,1673590198195,13/01/2023 06:09:58,1673590199394,-8,12/01/2023 22:09:59,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,22,4,2,Screen 1,Zone7,content_web_audio,4.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj41_f_saco_105.wav,Babble_045.wav,a,1,,1-B,noise,subj41,f,saco,105
22,1673590199930,13/01/2023 06:09:59,1673590201258,-8,12/01/2023 22:10:01,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,22,4,2,Screen 1,Zone1,response_button_text,1865.9000000357628,,,a,1,1,0,0,,,,,1,Trial (Noise),a_subj41_f_saco_105.wav,Babble_045.wav,a,1,,1-B,noise,subj41,f,saco,105
23,1673590200238,13/01/2023 06:10:00,1673590201602,-8,12/01/2023 22:10:01,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,173,5,1,Screen 2,fixation,fixation,350.6239999999998,,,,,0,1,0,,,,,1,Trial (Noise),u_subj67_m_pura_79.wav,Babble_023.wav,u,1,,1-B,noise,subj67,m,pura,79
24,1673590200477,13/01/2023 06:10:00,1673590201661,-8,12/01/2023 22:10:01,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,173,5,2,Screen 1,Zone6,content_web_audio,3.199999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj67_m_pura_79.wav,Babble_023.wav,u,1,,1-B,noise,subj67,m,pura,79
25,1673590200477,13/01/2023 06:10:00,1673590201661,-8,12/01/2023 22:10:01,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,173,5,2,Screen 1,Zone8,content_web_audio,4.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj67_m_pura_79.wav,Babble_023.wav,u,1,,1-B,noise,subj67,m,pura,79
26,1673590200477,13/01/2023 06:10:00,1673590201662,-8,12/01/2023 22:10:01,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,173,5,2,Screen 1,Zone7,content_web_audio,4.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj67_m_pura_79.wav,Babble_023.wav,u,1,,1-B,noise,subj67,m,pura,79
27,1673590206844,13/01/2023 06:10:06,1673590208201,-8,12/01/2023 22:10:08,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
28,1673590207137,13/01/2023 06:10:07,1673590208493,-8,12/01/2023 22:10:08,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,173,5,2,Screen 1,Zone6,content_web_audio,6.900000035762787,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj67_m_pura_79.wav,Babble_023.wav,u,1,,1-B,noise,subj67,m,pura,79
29,1673590207137,13/01/2023 06:10:07,1673590208495,-8,12/01/2023 22:10:08,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,173,5,2,Screen 1,Zone8,content_web_audio,9.300000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj67_m_pura_79.wav,Babble_023.wav,u,1,,1-B,noise,subj67,m,pura,79
30,1673590207137,13/01/2023 06:10:07,1673590208496,-8,12/01/2023 22:10:08,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,173,5,2,Screen 1,Zone7,content_web_audio,10.400000035762787,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj67_m_pura_79.wav,Babble_023.wav,u,1,,1-B,noise,subj67,m,pura,79
31,1673590219898,13/01/2023 06:10:19,1673590221229,-8,12/01/2023 22:10:21,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,173,5,2,Screen 1,Zone3,response_button_text,12740.199999988079,,,o,1,0,1,0,,,,,1,Trial (Noise),u_subj67_m_pura_79.wav,Babble_023.wav,u,1,,1-B,noise,subj67,m,pura,79
32,1673590220236,13/01/2023 06:10:20,1673590221592,-8,12/01/2023 22:10:21,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,158,6,1,Screen 2,fixation,fixation,386.4390000000003,,,,,0,1,0,,,,,1,Trial (Noise),o_subj71_m_toque_282.wav,Babble_020.wav,o,1,,1-B,noise,subj71,m,toque,282
33,1673590220474,13/01/2023 06:10:20,1673590221655,-8,12/01/2023 22:10:21,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,158,6,2,Screen 1,Zone6,content_web_audio,3.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj71_m_toque_282.wav,Babble_020.wav,o,1,,1-B,noise,subj71,m,toque,282
34,1673590220474,13/01/2023 06:10:20,1673590221656,-8,12/01/2023 22:10:21,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,158,6,2,Screen 1,Zone8,content_web_audio,4.600000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj71_m_toque_282.wav,Babble_020.wav,o,1,,1-B,noise,subj71,m,toque,282
35,1673590220474,13/01/2023 06:10:20,1673590221657,-8,12/01/2023 22:10:21,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,158,6,2,Screen 1,Zone7,content_web_audio,5.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj71_m_toque_282.wav,Babble_020.wav,o,1,,1-B,noise,subj71,m,toque,282
36,1673590222234,13/01/2023 06:10:22,1673590223583,-8,12/01/2023 22:10:23,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,158,6,2,Screen 1,Zone3,response_button_text,1929.1000000238419,,,o,1,1,0,0,,,,,1,Trial (Noise),o_subj71_m_toque_282.wav,Babble_020.wav,o,1,,1-B,noise,subj71,m,toque,282
37,1673590222576,13/01/2023 06:10:22,1673590223929,-8,12/01/2023 22:10:23,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,120,7,1,Screen 2,fixation,fixation,367.4470000000001,,,,,0,1,0,,,,,1,Trial (Noise),o_subj19_f_voto_231.wav,Babble_099.wav,o,1,,1-B,noise,subj19,f,voto,231
38,1673590222805,13/01/2023 06:10:22,1673590223986,-8,12/01/2023 22:10:23,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,120,7,2,Screen 1,Zone6,content_web_audio,3.199999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj19_f_voto_231.wav,Babble_099.wav,o,1,,1-B,noise,subj19,f,voto,231
39,1673590222805,13/01/2023 06:10:22,1673590223987,-8,12/01/2023 22:10:23,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,120,7,2,Screen 1,Zone8,content_web_audio,4.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj19_f_voto_231.wav,Babble_099.wav,o,1,,1-B,noise,subj19,f,voto,231
40,1673590222805,13/01/2023 06:10:22,1673590223988,-8,12/01/2023 22:10:23,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,120,7,2,Screen 1,Zone7,content_web_audio,4.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj19_f_voto_231.wav,Babble_099.wav,o,1,,1-B,noise,subj19,f,voto,231
41,1673590225116,13/01/2023 06:10:25,1673590226418,-8,12/01/2023 22:10:26,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,120,7,2,Screen 1,Zone3,response_button_text,2432.5,,,o,1,1,0,0,,,,,1,Trial (Noise),o_subj19_f_voto_231.wav,Babble_099.wav,o,1,,1-B,noise,subj19,f,voto,231
42,1673590225414,13/01/2023 06:10:25,1673590226767,-8,12/01/2023 22:10:26,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,57,8,1,Screen 2,fixation,fixation,367.40399999999863,,,,,0,1,0,,,,,1,Trial (Noise),e_subj69_m_seca_196.wav,Babble_025.wav,e,1,,1-B,noise,subj69,m,seca,196
43,1673590225645,13/01/2023 06:10:25,1673590226828,-8,12/01/2023 22:10:26,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,57,8,2,Screen 1,Zone6,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj69_m_seca_196.wav,Babble_025.wav,e,1,,1-B,noise,subj69,m,seca,196
44,1673590225645,13/01/2023 06:10:25,1673590226829,-8,12/01/2023 22:10:26,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,57,8,2,Screen 1,Zone8,content_web_audio,4.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj69_m_seca_196.wav,Babble_025.wav,e,1,,1-B,noise,subj69,m,seca,196
45,1673590225645,13/01/2023 06:10:25,1673590226830,-8,12/01/2023 22:10:26,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,57,8,2,Screen 1,Zone7,content_web_audio,5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj69_m_seca_196.wav,Babble_025.wav,e,1,,1-B,noise,subj69,m,seca,196
46,1673590227225,13/01/2023 06:10:27,1673590228550,-8,12/01/2023 22:10:28,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,57,8,2,Screen 1,Zone5,response_button_text,1720.5,,,e,1,1,0,0,,,,,1,Trial (Noise),e_subj69_m_seca_196.wav,Babble_025.wav,e,1,,1-B,noise,subj69,m,seca,196
47,1673590227526,13/01/2023 06:10:27,1673590228887,-8,12/01/2023 22:10:28,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,34,9,1,Screen 2,fixation,fixation,350.6760000000031,,,,,0,1,0,,,,,1,Trial (Noise),a_subj3_m_vato_174.wav,Babble_143.wav,a,1,,1-B,noise,subj3,m,vato,174
48,1673590227745,13/01/2023 06:10:27,1673590228944,-8,12/01/2023 22:10:28,92237,23,task-2wsk,,26358205,BLIND,7780841,,complete,,63c0f46641259f6683237300,mobile,Samsung SM-G970U,Android 12,Chrome 108.0.0.0,869x412,777x284,,Audio Naming Task,27,Block 1-B,soundCheckPassed,1-B,1-B,34,9,2,Screen 1,Zone6,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj3_m_vato_174.wav,Babble_143.wav,a,1,,1-B,noise,subj3,m,vato,174
